station_id,station_name,line,date,hour,is_weekend,is_holiday,passenger_count
ST010,站点-010,L6号线,2026-04-19,12,1,0,10307
ST010,站点-010,L6号线,2026-04-19,18,1,0,29924
ST010,站点-010,L6号线,2026-04-19,19,1,0,30799
ST010,站点-010,L6号线,2026-04-19,20,1,0,10737
ST010,站点-010,L6号线,2026-04-20,7,0,0,40115
ST010,站点-010,L6号线,2026-04-20,8,0,0,42526
ST010,站点-010,L6号线,2026-04-20,9,0,0,18478
ST010,站点-010,L6号线,2026-04-20,12,0,0,17215
ST010,站点-010,L6号线,2026-04-20,18,0,0,41672
ST010,站点-010,L6号线,2026-04-20,19,0,0,36150
ST010,站点-010,L6号线,2026-04-20,20,0,0,15821
ST010,站点-010,L6号线,2026-04-21,7,0,0,38814
ST010,站点-010,L6号线,2026-04-21,8,0,0,47027
ST010,站点-010,L6号线,2026-04-21,9,0,0,15947
ST010,站点-010,L6号线,2026-04-21,12,0,0,16652
ST010,站点-010,L6号线,2026-04-21,18,0,0,38579
ST010,站点-010,L6号线,2026-04-21,19,0,0,46319
ST010,站点-010,L6号线,2026-04-21,20,0,0,16308
ST010,站点-010,L6号线,2026-04-22,7,0,0,43331
ST010,站点-010,L6号线,2026-04-22,8,0,0,43900
ST010,站点-010,L6号线,2026-04-22,9,0,0,18384
ST010,站点-010,L6号线,2026-04-22,12,0,0,16400
ST010,站点-010,L6号线,2026-04-22,18,0,0,44159
ST010,站点-010,L6号线,2026-04-22,19,0,0,41827
ST010,站点-010,L6号线,2026-04-22,20,0,0,18150
ST010,站点-010,L6号线,2026-04-23,7,0,0,45216
ST010,站点-010,L6号线,2026-04-23,8,0,0,36480
ST010,站点-010,L6号线,2026-04-23,9,0,0,15865
ST010,站点-010,L6号线,2026-04-23,12,0,0,16953
ST010,站点-010,L6号线,2026-04-23,18,0,0,36167
ST010,站点-010,L6号线,2026-04-23,19,0,0,40822
ST010,站点-010,L6号线,2026-04-23,20,0,0,15247
ST010,站点-010,L6号线,2026-04-24,7,0,0,40152
ST010,站点-010,L6号线,2026-04-24,8,0,0,43213
ST010,站点-010,L6号线,2026-04-24,9,0,0,18521
ST010,站点-010,L6号线,2026-04-24,12,0,0,17530
ST010,站点-010,L6号线,2026-04-24,18,0,0,40673
ST010,站点-010,L6号线,2026-04-24,19,0,0,45552
ST010,站点-010,L6号线,2026-04-24,20,0,0,18026
ST010,站点-010,L6号线,2026-04-25,7,1,0,32849
ST010,站点-010,L6号线,2026-04-25,8,1,0,26092
ST010,站点-010,L6号线,2026-04-25,9,1,0,9774
ST010,站点-010,L6号线,2026-04-25,12,1,0,11437
ST010,站点-010,L6号线,2026-04-25,18,1,0,25489
ST010,站点-010,L6号线,2026-04-25,19,1,0,27837
ST010,站点-010,L6号线,2026-04-25,20,1,0,11340
ST010,站点-010,L6号线,2026-04-26,7,1,0,32040
ST010,站点-010,L6号线,2026-04-26,8,1,0,32744
ST010,站点-010,L6号线,2026-04-26,9,1,0,11916
ST010,站点-010,L6号线,2026-04-26,12,1,0,13133
ST010,站点-010,L6号线,2026-04-26,18,1,0,28612
ST010,站点-010,L6号线,2026-04-26,19,1,0,27699
ST010,站点-010,L6号线,2026-04-26,20,1,0,11739
ST010,站点-010,L6号线,2026-04-27,7,0,0,43603
ST010,站点-010,L6号线,2026-04-27,8,0,0,39215
ST010,站点-010,L6号线,2026-04-27,9,0,0,17971
ST010,站点-010,L6号线,2026-04-27,12,0,0,17773
ST010,站点-010,L6号线,2026-04-27,18,0,0,46853
ST010,站点-010,L6号线,2026-04-27,19,0,0,39081
ST010,站点-010,L6号线,2026-04-27,20,0,0,15481
ST010,站点-010,L6号线,2026-04-28,7,0,0,36302
ST010,站点-010,L6号线,2026-04-28,8,0,0,46241
ST010,站点-010,L6号线,2026-04-28,9,0,0,16292
ST010,站点-010,L6号线,2026-04-28,12,0,0,14911
ST010,站点-010,L6号线,2026-04-28,18,0,0,35232
ST010,站点-010,L6号线,2026-04-28,19,0,0,44913
ST010,站点-010,L6号线,2026-04-28,20,0,0,16461
ST010,站点-010,L6号线,2026-04-29,7,0,0,45124
ST010,站点-010,L6号线,2026-04-29,8,0,0,36909
ST010,站点-010,L6号线,2026-04-29,9,0,0,14327
ST010,站点-010,L6号线,2026-04-29,12,0,0,14062
ST010,站点-010,L6号线,2026-04-29,18,0,0,37751
ST010,站点-010,L6号线,2026-04-29,19,0,0,38627
ST010,站点-010,L6号线,2026-04-29,20,0,0,15357
ST010,站点-010,L6号线,2026-04-30,7,0,0,44222
ST010,站点-010,L6号线,2026-04-30,8,0,0,35799
ST010,站点-010,L6号线,2026-04-30,9,0,0,16621
ST010,站点-010,L6号线,2026-04-30,12,0,0,16833
ST010,站点-010,L6号线,2026-04-30,18,0,0,40466
ST010,站点-010,L6号线,2026-04-30,19,0,0,37896
ST010,站点-010,L6号线,2026-04-30,20,0,0,14013
ST011,站点-011,L1号线,2026-04-01,7,0,0,34606
ST011,站点-011,L1号线,2026-04-01,8,0,0,30838
ST011,站点-011,L1号线,2026-04-01,9,0,0,11404
ST011,站点-011,L1号线,2026-04-01,12,0,0,13135
ST011,站点-011,L1号线,2026-04-01,18,0,0,31100
ST011,站点-011,L1号线,2026-04-01,19,0,0,31540
ST011,站点-011,L1号线,2026-04-01,20,0,0,12089
ST011,站点-011,L1号线,2026-04-02,7,0,0,31914
ST011,站点-011,L1号线,2026-04-02,8,0,0,28577
ST011,站点-011,L1号线,2026-04-02,9,0,0,13081
ST011,站点-011,L1号线,2026-04-02,12,0,0,12071
ST011,站点-011,L1号线,2026-04-02,18,0,0,34656
ST011,站点-011,L1号线,2026-04-02,19,0,0,32832
ST011,站点-011,L1号线,2026-04-02,20,0,0,15226
ST011,站点-011,L1号线,2026-04-03,7,0,0,37494
ST011,站点-011,L1号线,2026-04-03,8,0,0,35683
ST011,站点-011,L1号线,2026-04-03,9,0,0,12443
ST011,站点-011,L1号线,2026-04-03,12,0,0,13948
ST011,站点-011,L1号线,2026-04-03,18,0,0,33215
ST011,站点-011,L1号线,2026-04-03,19,0,0,28743
ST011,站点-011,L1号线,2026-04-03,20,0,0,14702
ST011,站点-011,L1号线,2026-04-04,7,1,0,24061
ST011,站点-011,L1号线,2026-04-04,8,1,0,26053
ST011,站点-011,L1号线,2026-04-04,9,1,0,10450
ST011,站点-011,L1号线,2026-04-04,12,1,0,10574
ST011,站点-011,L1号线,2026-04-04,18,1,0,23548
ST011,站点-011,L1号线,2026-04-04,19,1,0,22076
ST011,站点-011,L1号线,2026-04-04,20,1,0,10675
ST011,站点-011,L1号线,2026-04-05,7,1,0,24832
ST011,站点-011,L1号线,2026-04-05,8,1,0,20715
ST011,站点-011,L1号线,2026-04-05,9,1,0,9299
ST011,站点-011,L1号线,2026-04-05,12,1,0,10230
ST011,站点-011,L1号线,2026-04-05,18,1,0,21014
ST011,站点-011,L1号线,2026-04-05,19,1,0,21246
ST011,站点-011,L1号线,2026-04-05,20,1,0,8498
ST011,站点-011,L1号线,2026-04-06,7,0,0,35297
ST011,站点-011,L1号线,2026-04-06,8,0,0,36615
ST011,站点-011,L1号线,2026-04-06,9,0,0,13738
ST011,站点-011,L1号线,2026-04-06,12,0,0,12994
ST011,站点-011,L1号线,2026-04-06,18,0,0,29793
ST011,站点-011,L1号线,2026-04-06,19,0,0,35028
ST011,站点-011,L1号线,2026-04-06,20,0,0,15186
ST011,站点-011,L1号线,2026-04-07,7,0,0,33703
ST011,站点-011,L1号线,2026-04-07,8,0,0,37072
ST011,站点-011,L1号线,2026-04-07,9,0,0,14727
ST011,站点-011,L1号线,2026-04-07,12,0,0,13243
ST011,站点-011,L1号线,2026-04-07,18,0,0,37548
ST011,站点-011,L1号线,2026-04-07,19,0,0,36081
ST011,站点-011,L1号线,2026-04-07,20,0,0,15167
ST011,站点-011,L1号线,2026-04-08,7,0,0,31990
ST011,站点-011,L1号线,2026-04-08,8,0,0,37566
ST011,站点-011,L1号线,2026-04-08,9,0,0,13311
ST011,站点-011,L1号线,2026-04-08,12,0,0,13652
ST011,站点-011,L1号线,2026-04-08,18,0,0,37134
ST011,站点-011,L1号线,2026-04-08,19,0,0,29043
ST011,站点-011,L1号线,2026-04-08,20,0,0,13758
ST011,站点-011,L1号线,2026-04-09,7,0,0,32690
ST011,站点-011,L1号线,2026-04-09,8,0,0,38164
ST011,站点-011,L1号线,2026-04-09,9,0,0,11874
ST011,站点-011,L1号线,2026-04-09,12,0,0,12034
ST011,站点-011,L1号线,2026-04-09,18,0,0,32579
ST011,站点-011,L1号线,2026-04-09,19,0,0,29657
ST011,站点-011,L1号线,2026-04-09,20,0,0,13199
ST011,站点-011,L1号线,2026-04-10,7,0,0,34611
ST011,站点-011,L1号线,2026-04-10,8,0,0,37172
ST011,站点-011,L1号线,2026-04-10,9,0,0,13431
ST011,站点-011,L1号线,2026-04-10,12,0,0,14879
ST011,站点-011,L1号线,2026-04-10,18,0,0,29127
ST011,站点-011,L1号线,2026-04-10,19,0,0,34076
ST011,站点-011,L1号线,2026-04-10,20,0,0,15272
ST011,站点-011,L1号线,2026-04-11,7,1,0,23142
ST011,站点-011,L1号线,2026-04-11,8,1,0,22988
ST011,站点-011,L1号线,2026-04-11,9,1,0,10367
ST011,站点-011,L1号线,2026-04-11,12,1,0,10607
ST011,站点-011,L1号线,2026-04-11,18,1,0,20814
ST011,站点-011,L1号线,2026-04-11,19,1,0,20583
ST011,站点-011,L1号线,2026-04-11,20,1,0,8305
ST011,站点-011,L1号线,2026-04-12,7,1,0,25575
ST011,站点-011,L1号线,2026-04-12,8,1,0,26665
ST011,站点-011,L1号线,2026-04-12,9,1,0,8332
ST011,站点-011,L1号线,2026-04-12,12,1,0,8645
ST011,站点-011,L1号线,2026-04-12,18,1,0,21212
ST011,站点-011,L1号线,2026-04-12,19,1,0,25839
ST011,站点-011,L1号线,2026-04-12,20,1,0,8771
ST011,站点-011,L1号线,2026-04-13,7,0,0,32820
ST011,站点-011,L1号线,2026-04-13,8,0,0,34523
ST011,站点-011,L1号线,2026-04-13,9,0,0,14445
ST011,站点-011,L1号线,2026-04-13,12,0,0,14282
ST011,站点-011,L1号线,2026-04-13,18,0,0,36975
ST011,站点-011,L1号线,2026-04-13,19,0,0,34978
ST011,站点-011,L1号线,2026-04-13,20,0,0,15211
ST011,站点-011,L1号线,2026-04-14,7,0,0,37205
ST011,站点-011,L1号线,2026-04-14,8,0,0,32532
ST011,站点-011,L1号线,2026-04-14,9,0,0,13317
ST011,站点-011,L1号线,2026-04-14,12,0,0,13360
ST011,站点-011,L1号线,2026-04-14,18,0,0,29891
ST011,站点-011,L1号线,2026-04-14,19,0,0,37502
ST011,站点-011,L1号线,2026-04-14,20,0,0,15061
ST011,站点-011,L1号线,2026-04-15,7,0,1,37199
ST011,站点-011,L1号线,2026-04-15,8,0,1,33124
ST011,站点-011,L1号线,2026-04-15,9,0,1,14341
ST011,站点-011,L1号线,2026-04-15,12,0,1,14961
ST011,站点-011,L1号线,2026-04-15,18,0,1,31039
ST011,站点-011,L1号线,2026-04-15,19,0,1,36639
ST011,站点-011,L1号线,2026-04-15,20,0,1,13282
ST011,站点-011,L1号线,2026-04-16,7,0,0,33912
ST011,站点-011,L1号线,2026-04-16,8,0,0,28257
ST011,站点-011,L1号线,2026-04-16,9,0,0,14494
ST011,站点-011,L1号线,2026-04-16,12,0,0,15037
ST011,站点-011,L1号线,2026-04-16,18,0,0,28916
ST011,站点-011,L1号线,2026-04-16,19,0,0,29005
ST011,站点-011,L1号线,2026-04-16,20,0,0,14813
ST011,站点-011,L1号线,2026-04-17,7,0,0,35656
ST011,站点-011,L1号线,2026-04-17,8,0,0,36543
ST011,站点-011,L1号线,2026-04-17,9,0,0,12222
ST011,站点-011,L1号线,2026-04-17,12,0,0,12918
ST011,站点-011,L1号线,2026-04-17,18,0,0,34210
ST011,站点-011,L1号线,2026-04-17,19,0,0,29256
ST011,站点-011,L1号线,2026-04-17,20,0,0,13891
ST011,站点-011,L1号线,2026-04-18,7,1,0,24480
ST011,站点-011,L1号线,2026-04-18,8,1,0,23167
ST011,站点-011,L1号线,2026-04-18,9,1,0,9219
ST011,站点-011,L1号线,2026-04-18,12,1,0,7992
ST011,站点-011,L1号线,2026-04-18,18,1,0,22307
ST011,站点-011,L1号线,2026-04-18,19,1,0,22364
ST011,站点-011,L1号线,2026-04-18,20,1,0,9820
ST011,站点-011,L1号线,2026-04-19,7,1,0,22829
ST011,站点-011,L1号线,2026-04-19,8,1,0,25421
ST011,站点-011,L1号线,2026-04-19,9,1,0,8527
ST011,站点-011,L1号线,2026-04-19,12,1,0,9918
ST011,站点-011,L1号线,2026-04-19,18,1,0,25758
ST011,站点-011,L1号线,2026-04-19,19,1,0,26206
ST011,站点-011,L1号线,2026-04-19,20,1,0,8283
ST011,站点-011,L1号线,2026-04-20,7,0,0,36027
ST011,站点-011,L1号线,2026-04-20,8,0,0,28529
ST011,站点-011,L1号线,2026-04-20,9,0,0,13393
ST011,站点-011,L1号线,2026-04-20,12,0,0,12799
ST011,站点-011,L1号线,2026-04-20,18,0,0,29414
ST011,站点-011,L1号线,2026-04-20,19,0,0,37200
ST011,站点-011,L1号线,2026-04-20,20,0,0,11698
ST011,站点-011,L1号线,2026-04-21,7,0,0,28999
ST011,站点-011,L1号线,2026-04-21,8,0,0,37765
ST011,站点-011,L1号线,2026-04-21,9,0,0,14839
ST011,站点-011,L1号线,2026-04-21,12,0,0,14945
ST011,站点-011,L1号线,2026-04-21,18,0,0,31242
ST011,站点-011,L1号线,2026-04-21,19,0,0,35846
ST011,站点-011,L1号线,2026-04-21,20,0,0,15233
ST011,站点-011,L1号线,2026-04-22,7,0,0,32725
ST011,站点-011,L1号线,2026-04-22,8,0,0,32451
ST011,站点-011,L1号线,2026-04-22,9,0,0,15260
ST011,站点-011,L1号线,2026-04-22,12,0,0,11926
ST011,站点-011,L1号线,2026-04-22,18,0,0,36174
ST011,站点-011,L1号线,2026-04-22,19,0,0,31469
ST011,站点-011,L1号线,2026-04-22,20,0,0,14903
ST011,站点-011,L1号线,2026-04-23,7,0,0,35137
ST011,站点-011,L1号线,2026-04-23,8,0,0,35715
ST011,站点-011,L1号线,2026-04-23,9,0,0,12881
ST011,站点-011,L1号线,2026-04-23,12,0,0,15064
ST011,站点-011,L1号线,2026-04-23,18,0,0,28641
ST011,站点-011,L1号线,2026-04-23,19,0,0,37040
ST011,站点-011,L1号线,2026-04-23,20,0,0,12678
ST011,站点-011,L1号线,2026-04-24,7,0,0,30439
ST011,站点-011,L1号线,2026-04-24,8,0,0,31768
ST011,站点-011,L1号线,2026-04-24,9,0,0,13019
ST011,站点-011,L1号线,2026-04-24,12,0,0,12827
ST011,站点-011,L1号线,2026-04-24,18,0,0,38144
ST011,站点-011,L1号线,2026-04-24,19,0,0,34313
ST011,站点-011,L1号线,2026-04-24,20,0,0,11615
ST011,站点-011,L1号线,2026-04-25,7,1,0,21106
ST011,站点-011,L1号线,2026-04-25,8,1,0,25382
ST011,站点-011,L1号线,2026-04-25,9,1,0,10207
ST011,站点-011,L1号线,2026-04-25,12,1,0,9670
ST011,站点-011,L1号线,2026-04-25,18,1,0,24868
ST011,站点-011,L1号线,2026-04-25,19,1,0,22933
ST011,站点-011,L1号线,2026-04-25,20,1,0,10594
ST011,站点-011,L1号线,2026-04-26,7,1,0,20605
ST011,站点-011,L1号线,2026-04-26,8,1,0,24529
ST011,站点-011,L1号线,2026-04-26,9,1,0,8302
ST011,站点-011,L1号线,2026-04-26,12,1,0,9143
ST011,站点-011,L1号线,2026-04-26,18,1,0,21411
ST011,站点-011,L1号线,2026-04-26,19,1,0,23468
ST011,站点-011,L1号线,2026-04-26,20,1,0,10505
ST011,站点-011,L1号线,2026-04-27,7,0,0,32617
ST011,站点-011,L1号线,2026-04-27,8,0,0,30878
ST011,站点-011,L1号线,2026-04-27,9,0,0,14776
ST011,站点-011,L1号线,2026-04-27,12,0,0,14422
ST011,站点-011,L1号线,2026-04-27,18,0,0,34337
ST011,站点-011,L1号线,2026-04-27,19,0,0,32842
ST011,站点-011,L1号线,2026-04-27,20,0,0,14978
ST011,站点-011,L1号线,2026-04-28,7,0,0,34466
ST011,站点-011,L1号线,2026-04-28,8,0,0,31884
ST011,站点-011,L1号线,2026-04-28,9,0,0,11981
ST011,站点-011,L1号线,2026-04-28,12,0,0,11439
ST011,站点-011,L1号线,2026-04-28,18,0,0,31878
ST011,站点-011,L1号线,2026-04-28,19,0,0,37813
ST011,站点-011,L1号线,2026-04-28,20,0,0,12291
ST011,站点-011,L1号线,2026-04-29,7,0,0,29474
ST011,站点-011,L1号线,2026-04-29,8,0,0,32546
ST011,站点-011,L1号线,2026-04-29,9,0,0,12523
ST011,站点-011,L1号线,2026-04-29,12,0,0,13305
ST011,站点-011,L1号线,2026-04-29,18,0,0,29119
ST011,站点-011,L1号线,2026-04-29,19,0,0,37996
ST011,站点-011,L1号线,2026-04-29,20,0,0,11577
ST011,站点-011,L1号线,2026-04-30,7,0,0,36772
ST011,站点-011,L1号线,2026-04-30,8,0,0,28964
ST011,站点-011,L1号线,2026-04-30,9,0,0,13326
ST011,站点-011,L1号线,2026-04-30,12,0,0,15016
ST011,站点-011,L1号线,2026-04-30,18,0,0,33583
ST011,站点-011,L1号线,2026-04-30,19,0,0,32333
ST011,站点-011,L1号线,2026-04-30,20,0,0,11842
ST012,站点-012,L6号线,2026-04-01,7,0,0,7110
ST012,站点-012,L6号线,2026-04-01,8,0,0,6208
ST012,站点-012,L6号线,2026-04-01,9,0,0,2794
ST012,站点-012,L6号线,2026-04-01,12,0,0,3038
ST012,站点-012,L6号线,2026-04-01,18,0,0,7512
ST012,站点-012,L6号线,2026-04-01,19,0,0,6626
ST012,站点-012,L6号线,2026-04-01,20,0,0,2474
ST012,站点-012,L6号线,2026-04-02,7,0,0,6898
ST012,站点-012,L6号线,2026-04-02,8,0,0,7304
ST012,站点-012,L6号线,2026-04-02,9,0,0,2769
ST012,站点-012,L6号线,2026-04-02,12,0,0,2988
ST012,站点-012,L6号线,2026-04-02,18,0,0,7124
ST012,站点-012,L6号线,2026-04-02,19,0,0,6742
ST012,站点-012,L6号线,2026-04-02,20,0,0,2600
ST012,站点-012,L6号线,2026-04-03,7,0,0,6830
ST012,站点-012,L6号线,2026-04-03,8,0,0,7036
ST012,站点-012,L6号线,2026-04-03,9,0,0,2985
ST012,站点-012,L6号线,2026-04-03,12,0,0,2930
ST012,站点-012,L6号线,2026-04-03,18,0,0,6067
ST012,站点-012,L6号线,2026-04-03,19,0,0,6023
ST012,站点-012,L6号线,2026-04-03,20,0,0,2579
ST012,站点-012,L6号线,2026-04-04,7,1,0,5595
ST012,站点-012,L6号线,2026-04-04,8,1,0,4671
ST012,站点-012,L6号线,2026-04-04,9,1,0,1810
ST012,站点-012,L6号线,2026-04-04,12,1,0,1958
ST012,站点-012,L6号线,2026-04-04,18,1,0,4230
ST012,站点-012,L6号线,2026-04-04,19,1,0,4749
ST012,站点-012,L6号线,2026-04-04,20,1,0,1710
ST012,站点-012,L6号线,2026-04-05,7,1,0,4966
ST012,站点-012,L6号线,2026-04-05,8,1,0,4303
ST012,站点-012,L6号线,2026-04-05,9,1,0,2075
ST012,站点-012,L6号线,2026-04-05,12,1,0,2169
ST012,站点-012,L6号线,2026-04-05,18,1,0,4604
ST012,站点-012,L6号线,2026-04-05,19,1,0,5487
ST012,站点-012,L6号线,2026-04-05,20,1,0,2189
ST012,站点-012,L6号线,2026-04-06,7,0,0,6618
ST012,站点-012,L6号线,2026-04-06,8,0,0,6655
ST012,站点-012,L6号线,2026-04-06,9,0,0,2623
ST012,站点-012,L6号线,2026-04-06,12,0,0,2758
ST012,站点-012,L6号线,2026-04-06,18,0,0,7266
ST012,站点-012,L6号线,2026-04-06,19,0,0,8024
ST012,站点-012,L6号线,2026-04-06,20,0,0,3143
ST012,站点-012,L6号线,2026-04-07,7,0,0,7513
ST012,站点-012,L6号线,2026-04-07,8,0,0,7266
ST012,站点-012,L6号线,2026-04-07,9,0,0,3196
ST012,站点-012,L6号线,2026-04-07,12,0,0,3018
ST012,站点-012,L6号线,2026-04-07,18,0,0,7276
ST012,站点-012,L6号线,2026-04-07,19,0,0,6435
ST012,站点-012,L6号线,2026-04-07,20,0,0,3121
ST012,站点-012,L6号线,2026-04-08,7,0,0,6868
ST012,站点-012,L6号线,2026-04-08,8,0,0,7692
ST012,站点-012,L6号线,2026-04-08,9,0,0,3115
ST012,站点-012,L6号线,2026-04-08,12,0,0,2441
ST012,站点-012,L6号线,2026-04-08,18,0,0,7123
ST012,站点-012,L6号线,2026-04-08,19,0,0,7434
ST012,站点-012,L6号线,2026-04-08,20,0,0,3209
ST012,站点-012,L6号线,2026-04-09,7,0,0,6669
ST012,站点-012,L6号线,2026-04-09,8,0,0,6245
ST012,站点-012,L6号线,2026-04-09,9,0,0,2617
ST012,站点-012,L6号线,2026-04-09,12,0,0,2995
ST012,站点-012,L6号线,2026-04-09,18,0,0,7790
ST012,站点-012,L6号线,2026-04-09,19,0,0,7738
ST012,站点-012,L6号线,2026-04-09,20,0,0,2464
ST012,站点-012,L6号线,2026-04-10,7,0,0,7725
ST012,站点-012,L6号线,2026-04-10,8,0,0,8099
ST012,站点-012,L6号线,2026-04-10,9,0,0,2833
ST012,站点-012,L6号线,2026-04-10,12,0,0,2485
ST012,站点-012,L6号线,2026-04-10,18,0,0,7524
ST012,站点-012,L6号线,2026-04-10,19,0,0,7897
ST012,站点-012,L6号线,2026-04-10,20,0,0,2584
ST012,站点-012,L6号线,2026-04-11,7,1,0,4751
ST012,站点-012,L6号线,2026-04-11,8,1,0,5336
ST012,站点-012,L6号线,2026-04-11,9,1,0,2236
ST012,站点-012,L6号线,2026-04-11,12,1,0,1849
ST012,站点-012,L6号线,2026-04-11,18,1,0,4562
ST012,站点-012,L6号线,2026-04-11,19,1,0,4837
ST012,站点-012,L6号线,2026-04-11,20,1,0,1921
ST012,站点-012,L6号线,2026-04-12,7,1,0,4707
ST012,站点-012,L6号线,2026-04-12,8,1,0,4402
ST012,站点-012,L6号线,2026-04-12,9,1,0,1947
ST012,站点-012,L6号线,2026-04-12,12,1,0,1809
ST012,站点-012,L6号线,2026-04-12,18,1,0,4671
ST012,站点-012,L6号线,2026-04-12,19,1,0,4402
ST012,站点-012,L6号线,2026-04-12,20,1,0,2030
ST012,站点-012,L6号线,2026-04-13,7,0,0,7928
ST012,站点-012,L6号线,2026-04-13,8,0,0,7847
ST012,站点-012,L6号线,2026-04-13,9,0,0,3012
ST012,站点-012,L6号线,2026-04-13,12,0,0,3128
ST012,站点-012,L6号线,2026-04-13,18,0,0,6458
ST012,站点-012,L6号线,2026-04-13,19,0,0,7267
ST012,站点-012,L6号线,2026-04-13,20,0,0,2953
ST012,站点-012,L6号线,2026-04-14,7,0,0,7949
ST012,站点-012,L6号线,2026-04-14,8,0,0,6280
ST012,站点-012,L6号线,2026-04-14,9,0,0,3084
ST012,站点-012,L6号线,2026-04-14,12,0,0,3106
ST012,站点-012,L6号线,2026-04-14,18,0,0,7832
ST012,站点-012,L6号线,2026-04-14,19,0,0,6157
ST012,站点-012,L6号线,2026-04-14,20,0,0,2799
ST012,站点-012,L6号线,2026-04-15,7,0,1,6409
ST012,站点-012,L6号线,2026-04-15,8,0,1,6039
ST012,站点-012,L6号线,2026-04-15,9,0,1,2718
ST012,站点-012,L6号线,2026-04-15,12,0,1,2966
ST012,站点-012,L6号线,2026-04-15,18,0,1,6071
ST012,站点-012,L6号线,2026-04-15,19,0,1,7404
ST012,站点-012,L6号线,2026-04-15,20,0,1,2644
ST012,站点-012,L6号线,2026-04-16,7,0,0,6262
ST012,站点-012,L6号线,2026-04-16,8,0,0,7304
ST012,站点-012,L6号线,2026-04-16,9,0,0,2516
ST012,站点-012,L6号线,2026-04-16,12,0,0,2937
ST012,站点-012,L6号线,2026-04-16,18,0,0,7415
ST012,站点-012,L6号线,2026-04-16,19,0,0,6041
ST012,站点-012,L6号线,2026-04-16,20,0,0,2597
ST012,站点-012,L6号线,2026-04-17,7,0,0,6895
ST012,站点-012,L6号线,2026-04-17,8,0,0,6286
ST012,站点-012,L6号线,2026-04-17,9,0,0,2536
ST012,站点-012,L6号线,2026-04-17,12,0,0,2847
ST012,站点-012,L6号线,2026-04-17,18,0,0,7326
ST012,站点-012,L6号线,2026-04-17,19,0,0,6764
ST012,站点-012,L6号线,2026-04-17,20,0,0,2957
ST012,站点-012,L6号线,2026-04-18,7,1,0,5669
ST012,站点-012,L6号线,2026-04-18,8,1,0,4328
ST012,站点-012,L6号线,2026-04-18,9,1,0,2010
ST012,站点-012,L6号线,2026-04-18,12,1,0,1844
ST012,站点-012,L6号线,2026-04-18,18,1,0,5226
ST012,站点-012,L6号线,2026-04-18,19,1,0,5640
ST012,站点-012,L6号线,2026-04-18,20,1,0,1812
ST012,站点-012,L6号线,2026-04-19,7,1,0,5597
ST012,站点-012,L6号线,2026-04-19,8,1,0,4883
ST012,站点-012,L6号线,2026-04-19,9,1,0,1959
ST012,站点-012,L6号线,2026-04-19,12,1,0,1911
ST012,站点-012,L6号线,2026-04-19,18,1,0,5328
ST012,站点-012,L6号线,2026-04-19,19,1,0,5520
ST012,站点-012,L6号线,2026-04-19,20,1,0,1811
ST012,站点-012,L6号线,2026-04-20,7,0,0,7473
ST012,站点-012,L6号线,2026-04-20,8,0,0,6459
ST012,站点-012,L6号线,2026-04-20,9,0,0,2888
ST012,站点-012,L6号线,2026-04-20,12,0,0,2778
ST012,站点-012,L6号线,2026-04-20,18,0,0,7294
ST012,站点-012,L6号线,2026-04-20,19,0,0,6190
ST012,站点-012,L6号线,2026-04-20,20,0,0,2606
ST012,站点-012,L6号线,2026-04-21,7,0,0,7900
ST012,站点-012,L6号线,2026-04-21,8,0,0,6827
ST012,站点-012,L6号线,2026-04-21,9,0,0,2808
ST012,站点-012,L6号线,2026-04-21,12,0,0,2519
ST012,站点-012,L6号线,2026-04-21,18,0,0,6956
ST012,站点-012,L6号线,2026-04-21,19,0,0,6030
ST012,站点-012,L6号线,2026-04-21,20,0,0,2602
ST012,站点-012,L6号线,2026-04-22,7,0,0,6221
ST012,站点-012,L6号线,2026-04-22,8,0,0,6906
ST012,站点-012,L6号线,2026-04-22,9,0,0,2424
ST012,站点-012,L6号线,2026-04-22,12,0,0,2495
ST012,站点-012,L6号线,2026-04-22,18,0,0,6445
ST012,站点-012,L6号线,2026-04-22,19,0,0,6682
ST012,站点-012,L6号线,2026-04-22,20,0,0,3140
ST012,站点-012,L6号线,2026-04-23,7,0,0,7978
ST012,站点-012,L6号线,2026-04-23,8,0,0,5999
ST012,站点-012,L6号线,2026-04-23,9,0,0,3205
ST012,站点-012,L6号线,2026-04-23,12,0,0,3036
ST012,站点-012,L6号线,2026-04-23,18,0,0,7638
ST012,站点-012,L6号线,2026-04-23,19,0,0,7558
ST012,站点-012,L6号线,2026-04-23,20,0,0,3185
ST012,站点-012,L6号线,2026-04-24,7,0,0,6745
ST012,站点-012,L6号线,2026-04-24,8,0,0,6687
ST012,站点-012,L6号线,2026-04-24,9,0,0,2659
ST012,站点-012,L6号线,2026-04-24,12,0,0,2989
ST012,站点-012,L6号线,2026-04-24,18,0,0,6424
ST012,站点-012,L6号线,2026-04-24,19,0,0,6546
ST012,站点-012,L6号线,2026-04-24,20,0,0,2403
ST012,站点-012,L6号线,2026-04-25,7,1,0,4735
ST012,站点-012,L6号线,2026-04-25,8,1,0,4771
ST012,站点-012,L6号线,2026-04-25,9,1,0,2075
ST012,站点-012,L6号线,2026-04-25,12,1,0,1927
ST012,站点-012,L6号线,2026-04-25,18,1,0,4315
ST012,站点-012,L6号线,2026-04-25,19,1,0,4745
